0,1,2,3,4,5,6,7,8,9
lap,6,1'53.449,32.227,31.829,21.755,27.638,283.6,,
lap,7,1'53.324,32.250,31.778,21.691,27.605,282.9,,
lap,8,1'53.550,32.152,31.930,21.848,27.620,282.9,,
lap,9,1'53.723,32.265,32.180,21.810,27.468,285.9,,
lap,10,1'53.974,32.126,31.895,21.991,27.962*,282.9,,
lap,11,1'53.269,32.253,31.668,21.867,27.481,285.9,,
lap,12,1'53.109,32.094,31.812,21.719,27.484,285.1,,
lap,13,1'53.313,32.124,31.826,21.715,27.648,282.9,,
lap,14,1'53.990,32.585,31.991,21.997,27.417,286.6,,
lap,15,1'53.348,32.057,32.060,21.825,27.406,286.6,,
lap,16,1'53.324,32.204,31.878,21.851,27.391,286.6,,
lap,17,1'53.393,32.133,31.856,21.867,27.537,287.4,,
lap,18,1'53.058,32.190,31.789,21.688,27.391,286.6,,
lap,19,1'53.341,32.305,31.714,21.785,27.537,285.9,,
lap,20,1'53.782,32.297,31.930,22.039,27.516,284.4,,
lap,21,1'53.783,32.250,32.062,21.779,27.692,283.6,,
rider,8th,37,Augusto,FERNAND,EG,"0,0",Marc,VDS,SPA
lap,1,1'58.045,36.004,32.022,21.977,28.042,280.0,,
lap,2,1'53.502,32.446,31.854,21.653,27.549,284.4,,
lap,3,1'52.951,32.149,31.777,21.558,27.467,286.6,,
lap,4,1'52.942,32.196,31.759,21.570,27.417,286.6,,
lap,5,1'52.990,32.140,31.806,21.550,27.494,286.6,,
lap,6,1'53.183,32.068,31.937,21.639,27.539,286.6,,
lap,7,1'53.058,32.077,31.795,21.666,27.520,284.4,,
lap,8,1'53.282,32.062,31.804,21.897,27.519,285.9,,
lap,9,1'53.194,32.101,32.037,21.606,27.450,285.9,,
lap,10,1'53.499,32.069,31.911,21.671,27.848,284.4,,
lap,11,1'53.028,32.077,31.825,21.630,27.496,285.9,,
lap,12,1'52.987,32.087,31.880,21.592,27.428,285.1,,
lap,13,1'53.709,32.201,31.902,21.725,27.881,281.4,,
lap,14,1'53.545,32.241,31.998,21.724,27.582,285.1,,
lap,15,1'53.617,32.428,31.974,21.685,27.530,285.9,,
lap,16,1'53.424,32.333,31.815,21.705,27.571,287.4,,
lap,17,1'53.199,32.148,31.865,21.750,27.436,285.9,,
lap,18,1'53.241,32.152,31.896,21.656,27.537,285.9,,
lap,19,1'53.432,32.217,31.839,21.737,27.639,284.4,,
lap,20,1'53.738,32.268,31.957,21.786,27.727,282.1,,
lap,21,1'54.106,32.352,32.419,21.793,27.542,285.9,,
rider,9th,42,Marcos,RAMIREZ,Tennor,American,RaciSPA,,
lap,1,1'57.839,35.800,32.128,22.193,27.718,281.4,,
lap,2,1'52.606,32.137,31.615,21.516,27.338,285.9,,
lap,3,1'52.865,32.121,31.692,21.685,27.367,287.4,,
lap,4,1'52.841,32.076,31.654,21.754,27.357,287.4,,
lap,5,1'52.915,32.084,31.672,21.653,27.506,288.9,,
lap,6,1'53.338,32.197,31.821,21.895,27.425,288.1,,
lap,7,1'53.459,32.360,31.874,21.818,27.407,287.4,,
lap,8,1'53.647,32.181,32.213,21.882,27.371,288.9,,
lap,9,1'53.982,32.389,32.255,21.925,27.413,288.1,,
lap,10,1'53.767,32.429,32.002,21.870,27.466,288.1,,
lap,11,1'53.307,32.265,31.822,21.807,27.413,288.1,,
lap,12,1'53.625,32.504,31.928,21.786,27.407,288.1,,
lap,13,1'53.615,32.255,31.886,21.982,27.492,287.4,,
lap,14,1'53.742,32.443,31.929,21.913,27.457,288.9,,
lap,15,1'53.604,32.286,31.951,21.956,27.411,288.9,,
lap,16,1'53.384,32.307,31.806,21.748,27.523,287.4,,
lap,17,1'53.523,32.343,31.904,21.843,27.433,288.1,,
lap,18,1'54.255,32.388,32.008,21.985,27.874,285.9,,
lap,19,1'54.394,32.751,32.015,21.998,27.630,286.6,,
lap,20,1'54.176,32.496,32.081,22.018,27.581,285.9,,
lap,21,1'54.649,32.706,32.221,21.947,27.775,285.9,,
rider,10th,16,Joe,ROBERTS,Tennor,American,RaciUSA,,
lap,1,1'58.492,36.419,32.681,21.921,27.471,288.1,,
lap,2,1'53.881,32.282,32.208,21.790,27.601,290.5,,
lap,3,1'54.065,32.332,32.151,22.115,27.467,291.2,,
lap,4,1'53.545,32.433,31.751,21.919,27.442,290.5,,
lap,5,1'53.432,32.215,31.952,21.819,27.446,288.9,,
lap,6,1'53.745,32.166,32.294,21.855,27.430,287.4,,
lap,7,1'53.442,32.222,31.977,21.767,27.476,286.6,,
lap,8,1'53.574,32.253,31.838,21.912,27.571,286.6,,
lap,9,1'53.723,32.332,31.958,21.884,27.549,285.9,,
lap,10,1'53.551,32.277,31.927,21.829,27.518,285.9,,
lap,11,1'53.497,32.325,31.920,21.714,27.538,285.1,,
lap,12,1'53.345,32.218,31.925,21.697,27.505,285.1,,
lap,13,1'53.558,32.292,31.860,21.822,27.584,285.1,,
lap,14,1'53.295,32.172,31.848,21.704,27.571,285.9,,
lap,15,1'53.376,32.203,31.756,21.762,27.655,284.4,,
lap,16,1'53.719,32.312,31.956,21.842,27.609,284.4,,
lap,17,1'53.491,32.253,31.860,21.797,27.581,285.9,,
lap,18,1'53.720,32.335,32.037,21.830,27.518,285.9,,
lap,19,1'53.797,32.341,31.889,21.879,27.688,285.1,,
lap,20,1'53.721,32.248,31.852,21.906,27.715,285.1,,
lap,21,1'53.627,32.253,31.878,21.878,27.618,286.6,,
rider,11th,10,Luca,MARINI,SKY,Racing,Team,VR,ITA
lap,1,1'58.080,36.113,32.215,22.031,27.721,284.4,,
lap,2,1'53.904,32.316,31.881,22.068,27.639*,282.9,,
