0,1,2,3,4,5,6,7,8,9,10
lap,1,5'34.909,32.396,35.503,23.908,31.535,231.0,,,
lap,2,2'10.862,35.325,34.749*,27.363,33.425,232.0,,,
lap,3,2'03.671,35.191,34.396,23.182,30.902,236.5,,,
lap,4,2'03.911,35.236,34.396,23.549,30.730,236.0,,,
lap,5,2'02.514,34.773,34.189,22.919,30.633,231.0,,,
lap,6,2'02.185,34.642*,34.125,22.783,30.635,231.0,,,
lap,7,2'14.706,P,35.461,34.744,28.034,36.467,233.5,,
lap,8,8'22.675,31.037,34.843,23.085,30.906,232.0,,,
lap,9,2'08.710,P,34.755,34.390,22.970,36.595,230.0,,
lap,10,6'01.465,31.040,35.463,22.667,30.837,230.5,,,
lap,11,2'01.108,34.322,33.708,22.656,30.422,232.5,,,
lap,12,2'00.908,34.194,33.812,22.489,30.413,232.0,,,
lap,13,2'00.825,34.160,33.720,22.569,30.376,232.5,,,
rider,Andrea,MIGNO,SKY,Racing,Team,VR,ITA,14th,16,
lap,1,3'14.243,31.289,36.358,24.164,31.845,232.0,,,
lap,2,2'07.104,36.604,35.618,23.581,31.301,234.0,,,
lap,3,2'05.312,35.768,34.917,23.528,31.099,235.5,,,
lap,4,2'03.677,35.194,34.553,23.086,30.844,235.0,,,
lap,5,2'04.582,35.001,35.052,23.481,31.048,233.0,,,
lap,6,2'02.784,34.794,34.303,22.720,30.967*,233.5,,,
lap,7,2'02.561,34.705*,34.161,22.802,30.893,232.0,,,
lap,8,2'02.319,34.609,34.133,22.736,30.841,232.0,,,
lap,9,2'03.171,34.820,34.606,22.859,30.886,232.0,,,
lap,10,2'02.139,34.592,34.094,22.687,30.766,233.5,,,
lap,11,2'01.727,34.571,33.910,22.521,30.725,232.5,,,
lap,12,2'08.369,P,34.601,35.144,22.961,35.663,237.1,,
lap,13,8'30.001,31.213,35.252,23.670,30.848,234.0,,,
lap,14,2'03.185,35.289,34.414,22.760,30.722*,234.5,,,
lap,15,2'01.207,34.386,33.799,22.426,30.596,233.5,,,
lap,16,2'00.980,34.059,33.647,22.545,30.729,234.0,,,
rider,Ayumu,SASAKI,Red,Bull,KTM,Tech,3,JPN,15th,71
lap,1,3'43.189,32.118,36.184,23.815,31.289,232.5,,,
lap,2,2'05.018,35.811,34.888,23.518,30.801,234.5,,,
lap,3,2'04.387,35.474,34.714,23.260,30.939,234.5,,,
lap,4,2'04.405,35.458,34.826,23.155,30.966,231.5,,,
lap,5,2'04.286,35.270,34.804,23.196,31.016*,230.5,,,
lap,6,2'04.149,35.417,34.779,23.075,30.878,231.0,,,
lap,7,2'04.055,35.054,34.679,23.287,31.035,227.6,,,
lap,8,2'04.217,35.587,35.060,22.984,30.586,234.0,,,
lap,9,2'03.080,34.980,34.291,22.946*,30.863,230.0,,,
lap,10,2'16.448,P,39.716,35.607,23.283,37.842,231.5,,
lap,11,12'32.315,36.385,38.310,23.202,31.637,216.2,,,
lap,12,2'07.933,34.502,34.971,24.292,34.168*,201.0,,,
lap,13,2'01.700,34.681,34.071,22.651,30.297,234.5,,,
lap,14,2'01.077,34.262,33.889,22.596,30.330,236.5,,,
rider,Sergio,GARCIA,Estrella,Galicia,"0,0",SPA,16th,11,,
lap,1,4'18.950,32.199,35.858,26.511,31.590,231.0,,,
lap,2,2'05.666,35.967,35.061,23.526,31.112,232.0,,,
lap,3,2'08.934,35.954,38.052,23.707,31.221,230.0,,,
lap,4,2'04.985,35.520,34.889,23.327,31.249,230.0,,,
lap,5,2'04.309,35.476,34.606,23.222,31.005,234.0,,,
lap,6,2'04.696,35.474,34.665,23.261,31.296,228.1,,,
lap,7,2'03.948,35.225,34.588,23.015,31.120,229.0,,,
lap,8,2'03.470,34.885,34.636,22.945,31.004,229.5,,,
lap,9,2'03.583,34.884,34.374,23.091*,31.234,228.6,,,
lap,10,2'03.596,35.024,34.434,22.968,31.170,230.5,,,
lap,11,2'14.697,P,36.123,36.052,24.216,38.306,218.4,,
lap,12,9'29.902,35.871,36.850,22.994,30.790,231.5,,,
lap,13,2'01.225,34.310,33.781,22.580,30.554,232.5,,,
lap,14,2'01.099,34.245,33.794,22.545,30.515,232.5,,,
lap,15,2'01.385,34.357,33.761,22.599,30.668,233.0,,,
rider,Carlos,TATAY,Reale,Avintia,Moto3,SPA,17th,99,,
lap,1,2'54.405,34.129,37.736,24.801,31.978,228.6,,,
lap,2,2'07.541,36.497,35.973,23.705,31.366,230.5,,,
lap,3,2'06.211,35.888,35.221,23.679,31.423*,231.0,,,
lap,4,2'12.883,35.500,34.980,31.082,31.321,230.5,,,
lap,5,2'04.779,35.393,34.871,23.386,31.129,229.5,,,
lap,6,2'04.345,35.264,34.811,23.229,31.041*,229.0,,,
lap,7,2'11.377,P,35.799*,35.362,23.678,36.538,227.6,,
lap,8,7'14.140,31.033,34.957,23.385,31.130*,232.0,,,
lap,9,2'03.197,35.085,34.458,22.968,30.686*,233.5,,,
lap,10,2'02.525,34.858,34.104,22.897,30.666,236.5,,,
lap,11,2'02.484,34.687,34.150,22.868,30.779,231.5,,,
lap,12,2'09.412,P,35.483,35.055,23.316,35.558,229.5,,
