0,1,2,3,4,5,6,7,8,9
lap,16,1'52.334,31.814,31.625,21.608,27.287,287.4,,
lap,17,1'54.636,33.437,31.784,21.659,27.756,282.9,,
lap,18,1'52.564,31.989,31.590,21.642,27.343,283.6,,
lap,19,1'52.358,31.911,31.597,21.605,27.245,285.9,,
rider,12th,97,Xavi,VIERGE,Petronas,Sprinta,Raci,SPA,
lap,1,2'12.425,31.768,35.087,23.879,32.793,172.0,,
lap,2,1'55.770,32.600,32.320,22.967,27.883,282.9,,
lap,3,1'54.344,32.548,32.130,22.025,27.641,282.1,,
lap,4,2'04.667,32.268,32.047,27.298,33.054,235.0,,
lap,5,1'53.953,32.378,32.084,21.955,27.536,285.1,,
lap,6,1'54.400,32.394,31.946,22.035,28.025,282.1,,
lap,7,1'54.620,32.414,32.349,22.272,27.585,285.9,,
lap,8,1'53.942,32.243,32.045,21.999,27.655,284.4,,
lap,9,2'19.282,P,45.533,36.709,22.911,34.129,276.4,
lap,10,9'48.816,30.473,32.403,21.844,27.427,283.6,,
lap,11,1'52.415,31.957,31.610,21.521,27.327,282.9,,
lap,12,1'52.240,31.891,31.531,21.565,27.253,285.1,,
lap,13,1'58.127,35.035,33.369,22.125,27.598,284.4,,
lap,14,1'52.343,31.878,31.569,21.570,27.326,285.9,,
lap,15,1'54.243,32.082,31.583,22.368,28.210,277.1,,
lap,16,1'52.581,31.902,31.618,21.596,27.465,283.6,,
lap,17,1'56.420,32.040,31.758,24.138,28.484,277.1,,
rider,13th,64,Bo,BENDSNEYDER,NTS,RW,Racing,GP,NED
lap,1,2'06.474,30.456,34.104,22.733,28.115,276.4,,
lap,2,1'55.104,32.831,32.084,22.025,28.164,277.8,,
lap,3,1'57.286,34.407,33.016,21.995,27.868,281.4,,
lap,4,1'53.700,32.529,31.872,21.761,27.538,281.4,,
lap,5,1'54.934,32.443,32.875,21.904,27.712,281.4,,
lap,6,1'59.973,P,32.417,32.006,21.769,33.781,272.9,
lap,7,7'48.754,36.285,32.610,22.143,28.033,275.0,,
lap,8,1'52.874,32.180,31.752,21.518,27.424,280.0,,
lap,9,1'52.256,31.869,31.434,21.510,27.443,278.5,,
lap,10,1'52.550,31.896,31.531,21.563,27.560,277.8,,
lap,11,1'52.854,31.992,31.685,21.587,27.590,278.5,,
lap,12,1'58.173,32.104,35.794,22.642,27.633,279.2,,
lap,13,1'53.927,32.459,32.263,21.641,27.564,279.2,,
lap,14,1'52.868,31.995,31.787,21.554,27.532,280.7,,
lap,15,1'52.654,31.968,31.656,21.588,27.442,280.7,,
lap,16,1'52.664,31.947,31.579,21.609,27.529,280.0,,
lap,17,1'59.733,36.999,32.904,21.747,28.083,277.8,,
lap,18,2'06.939,43.188,33.198,22.528,28.025,277.1,,
rider,Jorge,NAVARRO,Lightech,Speed,Up,SPA,14th,9,
lap,1,2'02.994,31.006,32.825,22.498,28.953,262.3,,
lap,2,1'53.436,32.345,31.868,21.889,27.334,282.9,,
lap,3,1'52.804,32.104,31.736,21.650,27.314,284.4,,
lap,4,1'52.625,32.076,31.673,21.688,27.188,285.9,,
lap,5,1'56.487,33.021,34.247,21.836,27.383,284.4,,
lap,6,1'52.545,31.966,31.636,21.665,27.278,285.1,,
lap,7,1'52.507,31.838,31.762,21.663,27.244,282.1,,
lap,8,2'02.660,31.985,31.858,26.728,32.089,233.0,,
lap,9,1'52.739,32.116,31.664,21.617,27.342,284.4,,
lap,10,2'00.606,P,31.996,33.274,22.453,32.883,282.9,
lap,11,9'33.002,33.141,32.229,21.831,27.688,280.7,,
lap,12,1'53.127,32.322,31.651,21.823,27.331,283.6,,
lap,13,1'52.768,32.157,31.578,21.636,27.397,284.4,,
lap,14,1'52.365,31.947,31.635,21.580,27.203,285.9,,
lap,15,2'00.259,31.999,31.566,29.025,27.669,282.9,,
lap,16,1'53.015,32.092,31.759,21.774,27.390,283.6,,
lap,17,1'52.836,32.036,31.837,21.634,27.329,282.1,,
rider,Luca,MARINI,SKY,Racing,Team,VR,ITA,15th,10
lap,1,2'48.471,29.518,33.221,22.713,27.666,283.6,,
lap,2,1'53.285,32.365,31.878,21.773,27.269,286.6,,
lap,3,1'52.770,31.987,31.722,21.798,27.263,285.9,,
lap,4,1'52.736,31.893,31.771,21.675,27.397,284.4,,
lap,5,1'52.610,31.884,31.803,21.693,27.230,285.9,,
lap,6,1'52.832,31.846,31.941,21.644,27.401,283.6,,
lap,7,1'52.669,31.853,31.739,21.779,27.298,285.9,,
lap,8,1'52.464,31.802,31.777,21.624,27.261,283.6,,
lap,9,1'52.781,32.147*,31.674,21.635,27.325,284.4,,
lap,10,1'52.526,31.943,31.734,21.580,27.269,286.6,,
lap,11,2'04.910,P,32.730,34.116,23.922,34.142,280.0,
lap,12,7'47.431,29.061,32.818,22.247,27.778,280.7,,
lap,13,1'53.880,32.444,32.044,21.919,27.473,284.4,,
lap,14,1'53.009,32.172,31.800,21.706,27.331,285.1,,
lap,15,1'53.015,32.071,31.814,21.771,27.359,285.9,,
lap,16,1'52.862,32.031,31.770,21.659,27.402,283.6,,
lap,17,1'52.508,31.818,31.657,21.731,27.302,284.4,,
lap,18,1'52.548,31.870,31.719,21.712,27.247,287.4,,
rider,Nicolò,BULEGA,Federal,Oil,Gresini,M,ITA,16th,11
lap,1,2'13.018,30.887,34.756,23.423,33.616,147.6,,
lap,2,1'55.348,32.851,32.188,22.408,27.901,285.9,,
lap,3,1'54.314,32.625,32.231,21.860,27.598,286.6,,
lap,4,1'54.162,32.326,32.098,21.989,27.749,282.1,,
lap,5,1'54.238,32.378,32.071,22.187,27.602,285.1,,
lap,6,1'53.999,32.392,32.144,21.904,27.559,282.1,,
lap,7,1'53.927,32.346,31.974,21.918,27.689,281.4,,
lap,8,1'53.960,32.428,31.904,22.006,27.622,280.7,,
lap,9,1'53.776,32.358,32.054,21.804,27.560,282.9,,
lap,10,1'54.120,32.506,31.975,21.969,27.670,282.9,,
lap,11,2'06.058,P,35.396,34.099,22.902,33.661,272.2,
lap,12,7'08.377,29.022,32.306,21.816,27.443,284.4,,
lap,13,1'52.636,32.009,31.511,21.728,27.388,285.1,,
lap,14,1'52.466,31.859,31.625,21.688,27.294,288.1,,
lap,15,1'52.484,31.934,31.584,21.676,27.290,289.7,,
lap,16,1'52.816,32.057,31.683,21.735,27.341,285.9,,
lap,17,1'52.771,32.063,31.664,21.648,27.396,286.6,,
lap,18,1'53.136,31.986,31.817,21.949,27.384,284.4,,
lap,19,1'53.190,32.106,31.743,21.859,27.482,283.6,,
rider,Fabio,DI,GIANNANT,Lightech,Speed,Up,ITA,17th,21
lap,1,2'30.152,30.550,32.887,22.175,27.962,275.7,,
lap,2,1'53.676,32.370,32.017,21.803,27.486,280.7,,
lap,3,1'53.100,32.102,31.779,21.750,27.469,280.7,,
lap,4,1'52.558,31.808,31.713,21.609,27.428,282.1,,
lap,5,1'54.097,32.700,32.096,21.826,27.475,284.4,,
lap,6,1'52.831,31.947,31.743,21.707,27.434,281.4,,
lap,7,1'53.146,31.870,32.081,21.755,27.440,282.9,,
lap,8,1'52.753,31.807,31.822,21.720,27.404,281.4,,
lap,9,1'53.874,32.201,31.992,22.085,27.596,281.4,,
lap,10,2'07.782,P,32.156,32.081,29.204,34.341,283.6,
lap,11,11'27.182,30.766,32.989,22.410,29.200,250.2,,
lap,12,1'53.290,32.211,31.764,21.867,27.448,283.6,,
lap,13,1'53.355,31.791,31.569,21.857,28.138*,269.5,,
lap,14,1'52.955,31.911,31.875,21.761,27.408,282.1,,
lap,15,1'52.592,31.789,31.628,21.776,27.399,281.4,,
lap,16,1'52.599,31.829,31.642,21.691,27.437,282.1,,
rider,Simone,CORSI,MV,Agusta,Forward,R,ITA,18th,24
lap,1,2'19.638,32.112,37.010,22.876,28.175,276.4,,
lap,2,1'55.649,33.122,32.612,22.103,27.812,280.7,,
lap,3,1'54.799,32.402,31.928,21.818,28.651,263.6,,
lap,4,1'52.953,32.126,31.786,21.682,27.359,282.1,,
lap,5,1'56.756,33.310,32.721,22.038,28.687,237.6,,
lap,6,1'53.531,32.115,31.862,21.851,27.703,280.0,,
lap,7,1'52.889,32.116,31.640,21.630,27.503,280.0,,
lap,8,1'53.085,32.019,31.733,21.730,27.603,277.8,,
lap,9,1'57.267,34.751,31.996,22.092,28.428,274.3,,
lap,10,1'57.585,32.141,32.057,25.730,27.657,283.6,,
lap,11,1'56.161,32.494,32.156,22.082,29.429,250.8,,
lap,12,1'52.652,32.041,31.603,21.536,27.472,279.2,,
lap,13,1'56.002,32.063,34.305*,22.017,27.617,280.0,,
lap,14,2'00.407,P,32.358,32.492,22.258,33.299,277.8,
lap,15,5'43.312,28.633,32.885,21.938,27.763,280.0,,
lap,16,1'55.217,32.385,32.029,21.955,28.848,270.9,,
lap,17,1'53.305,32.207,31.958,21.669,27.471,282.9,,
lap,18,1'52.615,31.967,31.639,21.650,27.359,282.1,,
lap,19,1'52.640,31.934,31.663,21.674,27.369,282.1,,
rider,Lorenzo,DALLA,PO,Italtrans,Racing,Team,ITA,19th,19
lap,1,2'17.815,30.259,34.449,23.013,28.148,280.0,,
lap,2,1'56.252,34.065,32.339,22.245,27.603,283.6,,
lap,3,1'54.515,32.817,32.148,21.946,27.604,282.1,,
lap,4,1'54.009,32.715,31.916,21.843,27.535,282.9,,
lap,5,1'54.799,32.786,32.256,22.147,27.610,285.9,,
lap,6,1'53.802,32.368,31.900,21.896,27.638,281.4,,
lap,7,1'53.699,32.531,31.711,21.849,27.608,282.9,,
lap,8,1'58.437,35.755,32.850,22.161,27.671,281.4,,
lap,9,1'53.935,32.543,31.864,21.858,27.670,283.6,,
lap,10,1'56.483,32.403,31.768,24.554,27.758,286.6,,
lap,11,1'59.114,P,32.737,31.785,21.829,32.763,280.7,
lap,12,7'00.212,35.359,32.252,22.044,27.665,283.6,,
lap,13,1'53.264,32.376,31.723,21.782,27.383,285.1,,
lap,14,1'53.460,32.426,31.785,21.809,27.440,284.4,,
lap,15,1'52.682,32.145,31.533,21.730,27.274,285.9,,
lap,16,1'53.810,32.278,32.144,21.822,27.566,285.1,,
lap,17,1'52.783,32.182,31.561,21.679,27.361,284.4,,
lap,18,1'53.289,32.076,31.600,22.159,27.454,290.5,,
lap,19,1'53.286,32.042,31.954,21.838,27.452,284.4,,
rider,20th,62,Stefano,MANZI,MV,Agusta,Forward,R,ITA
lap,1,2'21.605,33.052,36.497,24.571,29.300,245.1,,
lap,2,1'56.970,32.705,32.015,21.842,30.408,239.2,,
lap,3,1'53.242,32.190,31.959,21.623,27.470*,282.1,,
lap,4,1'52.861,32.005,31.812,21.639,27.405,284.4,,
lap,5,1'57.499,31.949,31.797,21.746,32.007*,202.1,,
lap,6,1'53.250,32.095,31.750,21.770,27.635,285.1,,
lap,7,1'52.882,32.051,31.647,21.643,27.541,284.4,,
lap,8,1'52.826,31.937,31.719,21.695,27.475,283.6,,
lap,9,1'55.791,32.500,31.761,21.975,29.555,238.1,,
lap,10,1'59.955,32.024,31.958,28.312,27.661,282.9,,
lap,11,1'53.069,32.098,31.704,21.737,27.530,284.4,,
lap,12,1'55.092,32.035,31.784,23.723,27.550,280.7,,
lap,13,1'53.006,32.028,31.803,21.658,27.517,281.4,,
