0,1,2,3,4,5,6,7,8,9,10
lap,10,2'07.385,28.244,32.369,30.412,36.360,233.2,,,
lap,11,2'08.460,28.290,32.348,30.750,37.072,231.2,,,
lap,12,2'08.365,28.680,32.257,30.548,36.880,213.4,,,
lap,13,2'07.667,28.270,32.356,30.677,36.364,232.2,,,
lap,14,2'08.151,28.273,32.720,30.663,36.495,232.7,,,
lap,15,2'07.556,28.210,32.077,30.651,36.618,235.8,,,
lap,16,2'07.367,28.223,32.166,30.476,36.502,235.2,,,
lap,17,2'07.692,28.292,32.025,30.841,36.534,225.4,,,
lap,18,2'07.325,27.948,31.994,30.568,36.815,232.7,,,
rider,Ryusei,YAMANAKA,CarXpert,PruestelGP,JPN,8th,6,,,
lap,1,2'15.964,36.065,32.865,30.683,36.351,160.0,,,
lap,2,2'07.471,28.032,32.624,30.514,36.301,237.3,,,
lap,3,2'07.551,27.978,32.284,30.871,36.418,228.8,,,
lap,4,2'07.454,28.001,32.373,30.686,36.394,226.8,,,
lap,5,2'07.389,27.844,32.519,30.544,36.482,236.8,,,
lap,6,2'06.755,27.814,32.031,30.447,36.463,231.2,,,
lap,7,2'08.137,28.270,32.812,30.794,36.261,236.3,,,
lap,8,2'06.992,28.099,31.864,30.585,36.444,231.2,,,
lap,9,2'07.130,27.904,32.004,30.597,36.625,229.2,,,
lap,10,2'07.774,28.342,32.386,30.615,36.431,232.7,,,
lap,11,2'08.137,28.175,32.798,30.809,36.355,226.8,,,
lap,12,2'08.234,28.677,32.688,30.583,36.286,235.8,,,
lap,13,2'07.930,28.335,32.621,30.739,36.235,235.8,,,
lap,14,2'07.859,28.189,32.719,30.700,36.251,236.3,,,
lap,15,2'07.410,28.163,32.524,30.414,36.309,235.2,,,
lap,16,2'07.525,28.008,32.225,30.514,36.778*,235.8,,,
lap,17,2'07.163,28.049,32.141,30.656,36.317,233.2,,,
lap,18,2'07.412,28.026,32.065,30.525,36.796*,230.2,,,
rider,Jaume,MASIA,Red,Bull,KTM,Ajo,SPA,9th,5,
lap,1,2'14.464,35.283,32.193,30.215,36.773,147.9,,,
lap,2,2'08.075,28.832,32.102,30.517,36.624,223.6,,,
lap,3,2'07.239,28.262,32.229,30.555,36.193,233.7,,,
lap,4,2'07.423,28.191,32.273,30.495,36.464,234.7,,,
lap,5,2'06.824,28.085,31.679,30.360,36.700,227.8,,,
lap,6,2'07.924,28.221,32.023,30.929,36.751,232.2,,,
lap,7,2'06.957,28.166,31.969,30.380,36.442,228.8,,,
lap,8,2'06.799,27.981,31.897,30.382,36.539,226.4,,,
lap,9,2'08.456,28.593,32.083,30.615,37.165,213.0,,,
lap,10,2'07.539,28.556,32.304,30.379,36.300,230.7,,,
lap,11,2'08.698,28.614,32.798,30.557,36.729,229.7,,,
lap,12,2'08.040,28.732,32.218,30.466,36.624,223.6,,,
lap,13,2'07.511,28.229,32.215,30.701,36.366,235.2,,,
lap,14,2'08.449,28.674,32.710,30.635,36.430,225.9,,,
lap,15,2'07.311,28.073,32.380,30.554,36.304,236.3,,,
lap,16,2'06.464,27.931,31.535,30.357,36.641,231.2,,,
lap,17,2'07.602,28.086,31.801,30.731,36.984,223.1,,,
lap,18,2'08.530,28.190,31.937,31.687,36.716,220.8,,,
rider,Romano,FENATI,Sterilgarda,Max,Racin,ITA,10th,55,,
lap,1,2'25.574,47.124,31.871,30.146,36.433,137.2,,,
lap,2,2'06.855,28.156,31.650,30.271,36.778,219.5,,,
lap,3,2'06.867,28.026,31.740,30.383,36.718,226.8,,,
lap,4,2'06.704,27.995,31.814,30.422,36.473,226.4,,,
lap,5,2'06.483,28.027,31.690,30.285,36.481,225.9,,,
lap,6,2'06.263,27.953,31.790,30.368,36.152,228.8,,,
lap,7,2'06.712,27.961,31.765,30.368,36.618*,226.4,,,
lap,8,2'06.997,28.060,31.898,30.376,36.663,225.9,,,
lap,9,2'06.857,27.912,31.778,30.432,36.735,224.5,,,
lap,10,2'06.381,27.943,31.647,30.333,36.458,225.9,,,
lap,11,2'06.385,27.905,31.844,30.218,36.418,228.8,,,
lap,12,2'08.074,28.337,32.521,30.624,36.592,228.8,,,
lap,13,2'07.082,28.015,32.022,30.739,36.306,228.3,,,
