0,1,2,3,4,5,6,7,8,9,10,11
lap,8,1'24.633,17.444,26.610,23.963,16.616,305.0,,,,
lap,9,1'24.880,17.510,26.770,23.938,16.662,305.9,,,,
lap,10,1'25.011,17.634*,26.844,23.944,16.589,305.9,,,,
lap,11,1'25.103,17.724,26.833,23.975,16.571,307.6,,,,
lap,12,1'24.942,17.536,26.829,23.999,16.578,305.9,,,,
lap,13,1'25.232,17.541,27.024,24.094,16.573,305.9,,,,
lap,14,1'25.007,17.583,26.779,24.048,16.597,302.5,,,,
lap,15,1'25.029,17.662,26.754,24.037,16.576,303.3,,,,
lap,16,1'25.100,17.651,26.774,24.107,16.568,303.3,,,,
rider,11th,46,Valentino,ROSSI,YAMAHA,ITA,Monster,Energy,Yamaha,MotoGP,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'29.420,20.540,27.753,24.297,16.830,299.1,,,,
lap,2,1'25.607,17.738,27.213,23.989,16.667,306.8,,,,
lap,3,1'25.031,17.535,27.181,23.728,16.587,307.6,,,,
lap,4,1'25.320,17.729,27.041,23.970,16.580,307.6,,,,
lap,5,1'24.876,17.462,27.080,23.817,16.517,305.0,,,,
lap,6,1'24.667,17.457,26.857,23.819,16.534,306.8,,,,
lap,7,1'24.649,17.434,26.850,23.880,16.485,306.8,,,,
lap,8,1'25.423,17.415,26.944,23.964,17.100*,305.9,,,,
lap,9,1'25.141,17.492,27.019,24.051,16.579,305.0,,,,
lap,10,1'25.124,17.523*,26.895,23.983,16.723,302.5,,,,
lap,11,1'25.549,17.810,27.140,23.998,16.601,302.5,,,,
lap,12,1'25.153,17.518,26.969,24.016,16.650,306.8,,,,
lap,13,1'25.271,17.582,27.018,24.084,16.587,304.2,,,,
lap,14,1'24.805,17.452,26.767,23.943,16.643,303.3,,,,
lap,15,1'25.085,17.493,26.891,24.029,16.672,306.8,,,,
lap,16,1'25.125,17.512,26.857,24.155,16.601,305.9,,,,
rider,12th,9,Danilo,PETRUCCI,DUCATI,ITA,Ducati,Team,,,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'30.669,20.334,29.059,24.440,16.836,287.2,,,,
lap,2,1'25.639,17.574,27.394,23.893,16.778,313.9,,,,
lap,3,1'25.510,17.560,27.252,23.820,16.878,312.1,,,,
lap,4,1'25.180,17.621*,27.063,23.800,16.696,311.2,,,,
lap,5,1'25.430,17.616*,27.294,23.810,16.710,309.4,,,,
lap,6,1'24.897,17.557,26.885,23.801,16.654,309.4,,,,
lap,7,1'25.043,17.515,26.909,23.870,16.749,310.3,,,,
lap,8,1'24.743,17.466,26.773,23.835,16.669,310.3,,,,
lap,9,1'25.183,17.532,27.109,23.851,16.691,312.1,,,,
lap,10,1'25.089,17.640,26.902,23.889,16.658,305.0,,,,
lap,11,1'24.918,17.528,26.826,23.896,16.668,307.6,,,,
lap,12,1'24.923,17.487,26.864,23.893,16.679,309.4,,,,
lap,13,1'24.883,17.428,26.856,23.907,16.692,309.4,,,,
lap,14,1'24.918,17.456,26.827,23.890,16.745,309.4,,,,
lap,15,1'24.742,17.437,26.771,23.885,16.649,310.3,,,,
lap,16,1'24.901,17.451,26.817,23.849,16.784,312.1,,,,
rider,13th,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,
run,1,Slick-Medium,Slick-Medium,0,0,,,,,,
lap,1,1'28.846,20.068,27.727,24.369,16.682,298.3,,,,
lap,2,1'25.871,17.598,27.472,24.192,16.609,307.6,,,,
lap,3,1'24.994,17.505,27.028,23.829,16.632,307.6,,,,
lap,4,1'24.814,17.610,26.807,23.777,16.620,308.5,,,,
lap,5,1'24.873,17.478,26.912,23.905,16.578,308.5,,,,
lap,6,1'24.637,17.582,26.773,23.742,16.540,309.4,,,,
lap,7,1'24.693,17.482,26.805,23.749,16.657,308.5,,,,
lap,8,1'24.901,17.409,26.918,23.882,16.692,308.5,,,,
lap,9,1'25.258,17.608,26.954,23.914,16.782,304.2,,,,
