0,1,2,3,4,5,6,7,8,9,10
lap,21,1'48.687,23.563,34.674,16.196,34.254,240.0,,,
rider,8th,11,Sergio,GARCIA,GASGAS,Valresa,AspSPA,,,
lap,1,1'48.380,22.776,34.842,16.323,34.439,,,,
lap,2,1'49.495,23.630,34.908,16.403,34.554,238.4,,,
lap,3,1'49.321,23.770,34.930,16.161,34.460,236.3,,,
lap,4,1'48.862,23.398,34.611,16.351,34.502,247.7,,,
lap,5,1'48.901,23.654,34.565,16.264,34.418,241.6,,,
lap,6,1'48.613,23.494,34.487,16.271,34.361,243.2,,,
lap,7,1'48.715,23.394,34.571,16.235,34.515,243.7,,,
lap,8,1'48.827,23.437,34.644,16.316,34.430,243.7,,,
lap,9,1'48.514,23.218,34.513,16.271,34.512,240.0,,,
lap,10,1'48.535,23.278,34.341,16.378,34.538,246.5,,,
lap,11,1'48.367,23.243,34.464,16.326,34.334,242.1,,,
lap,12,1'48.304,23.412,34.310,16.234,34.348,239.4,,,
lap,13,1'48.587,23.359,34.369,16.530,34.329,246.0,,,
lap,14,1'49.098,23.850,34.606,16.205,34.437,235.2,,,
lap,15,1'48.052,23.096,34.469*,16.278,34.209,242.1,,,
lap,16,1'48.378,23.334,34.454,16.338,34.252,246.0,,,
lap,17,1'48.169,23.412,34.292,16.243,34.222,248.8,,,
lap,18,1'49.223,23.817,34.599,16.370,34.437,244.3,,,
lap,19,1'48.316,23.292,34.437,16.197,34.390,244.3,,,
lap,20,1'48.709,23.597,34.462,16.314,34.336,239.4,,,
lap,21,1'49.652,24.288,34.750,16.195,34.419,240.5,,,
rider,9th,5,Jaume,MASIA,Red,Bull,KTM,Ajo,SPA,
lap,1,1'49.204,23.281,35.177,16.322,34.424,,,,
lap,2,1'49.306,23.484,35.201,16.310,34.311*,247.7,,,
lap,3,1'48.818,23.439,34.883,16.225,34.271,244.8,,,
lap,4,1'49.167,23.924,34.916,16.166,34.161,245.4,,,
lap,5,1'48.759,23.610,34.681,16.177,34.291,247.1,,,
lap,6,1'48.973,23.712,34.684,16.196,34.381,247.1,,,
lap,7,1'48.423,23.319,34.507,16.214,34.383,247.7,,,
lap,8,1'48.695,23.585,34.504,16.233,34.373,247.7,,,
lap,9,1'48.493,23.320,34.419,16.261,34.493,244.3,,,
lap,10,1'48.743,23.709,34.644,16.231,34.159,248.2,,,
lap,11,1'48.301,23.412,34.524,16.224,34.141,247.1,,,
lap,12,1'48.191,23.336,34.588,16.145,34.122,247.1,,,
lap,13,1'48.465,23.497,34.495,16.290,34.183,248.2,,,
lap,14,1'48.299,23.180,34.426,16.227,34.466,243.2,,,
lap,15,1'48.463,23.304,34.514,16.377,34.268,243.2,,,
lap,16,1'48.444,23.179,34.493,16.571,34.201,247.1,,,
lap,17,1'48.453,23.543,34.559,16.197,34.154,247.7,,,
lap,18,1'49.248,23.830,34.649,16.334,34.435,246.5,,,
lap,19,1'48.368,23.489,34.399,16.250,34.230,247.1,,,
lap,20,1'48.641,23.595,34.442,16.286,34.318,243.2,,,
lap,21,2'00.806,23.145,46.349,16.659,34.653,244.3,,,
rider,10th,6,Ryusei,YAMANAKA,CarXpert,PruestelGP,JPN,,,
lap,1,1'50.625,23.980,35.781,16.340,34.524,,,,
lap,2,1'49.712,23.755*,35.096,16.569,34.292,244.8,,,
lap,3,1'49.695,23.626*,35.314*,16.283,34.472,242.1,,,
lap,4,1'48.755,23.528,34.578,16.214,34.435,243.2,,,
lap,5,1'48.358,23.463,34.551,16.176,34.168,241.6,,,
lap,6,1'48.196,23.422,34.524,16.032,34.218,242.1,,,
lap,7,1'48.532,23.466,34.464,16.186,34.416,244.8,,,
lap,8,1'49.417,23.773,34.833,16.301,34.510,244.8,,,
lap,9,1'48.971,23.839,34.474,16.211,34.447,236.8,,,
