0,1,2,3,4,5,6,7,8,9
rider,Andi,Farid,IZDIHAR,IDEMITSU,Honda,Te,INA,14th,27
lap,1,1'54.451,26.139,24.057,29.276,26.446,,,
lap,2,1'39.286,23.040,22.393,27.877,25.976,264.5,,
lap,3,1'42.195,25.601*,22.792,27.861,25.941,263.1,,
lap,4,1'38.533,22.908,22.235,27.517,25.873,263.1,,
lap,5,1'43.676,23.130,22.305,27.437,30.804*,258.3,,
lap,6,3'00.071,P,23.568,22.276,1'40.205*,34.022,256.3,
lap,7,4'47.156,27.021,25.569,31.348,29.130,,,
rider,Kasma,DANIEL,Onexox,TKKR,SAG,T,MAL,15th,99
lap,1,1'53.455,24.914,23.489,29.859,26.096,,,
lap,2,1'38.863,22.902,22.431,27.670,25.860,267.3,,
lap,unfinished,22.693,265.9,,,,,,
rider,16th,74,Piotr,BIESIEKIRSKI,NTS,RW,Racing,GP,POL
lap,1,2'03.960,25.990,24.788,29.189,26.714,,,
lap,2,1'41.188,23.559,22.999,28.227,26.403,255.6,,
lap,3,1'45.746,23.391,22.939*,32.814,26.602,258.3,,
lap,4,1'40.634,23.503,22.933,28.021,26.177,255.6,,
lap,5,1'39.947,23.475,22.646,27.843,25.983,255.0,,
lap,unfinished,23.529,22.990,248.6,,,,,
