0,1,2,3,4,5,6,7,8,9
const,2020,August 07,Moto2,Automotodrom Brno,FP2,,,,
lap,10,2'03.253,31.775,36.645,33.964,20.869,260.2,,
lap,unfinished,31.479,36.675,34.021,261.5,,,,
rider,Jake,DIXON,Petronas,Sprinta,Raci,GBR,14th,96,
lap,1,2'30.359,34.830,48.265,41.037,21.872,,,
lap,2,2'04.434,32.060,37.184,34.114,21.076,263.4,,
lap,3,2'11.541,36.206*,39.924,34.312,21.099,261.5,,
lap,4,2'04.972,31.958,37.363,34.486,21.165,261.5,,
lap,5,2'05.498,32.026,37.518,34.655,21.299,259.6,,
lap,6,2'15.008,32.347,37.743,40.567,24.351,256.5,,
lap,7,2'05.892,32.209,37.560,34.766,21.357,259.6,,
lap,8,2'23.131,P,32.276,42.357,37.756,30.742,259.6,
lap,9,14'04.769,45.014,41.025,36.943,21.224,,,
lap,10,2'19.746,32.023,43.002,41.334,23.387,258.9,,
lap,11,2'03.702,31.658,36.949,34.082,21.013,262.1,,
lap,12,2'03.668,31.818,36.837,34.063,20.950,262.1,,
lap,13,2'03.325,31.615,36.770,34.037,20.903,263.4,,
rider,Xavi,VIERGE,Petronas,Sprinta,Raci,SPA,15th,97,
lap,1,2'31.855,36.044,39.311,34.762,21.303,,,
lap,2,2'05.145,32.185,37.391,34.578,20.991,262.7,,
lap,3,2'05.146,32.202,37.242,34.554,21.148,262.7,,
lap,4,2'24.051,P,41.629*,37.881,35.061,29.480,260.8,
lap,5,5'14.033,35.199,37.721,34.407,20.980,,,
lap,6,2'03.836,31.802,36.994,34.185,20.855,258.9,,
lap,7,2'03.438,31.855,36.762,33.986,20.835,260.8,,
lap,8,2'03.589,31.726,36.880,34.063,20.920,260.2,,
lap,9,2'04.183,31.876,37.031,34.310,20.966,260.2,,
lap,10,2'11.151,P,31.835,37.124,34.278,27.914,260.2,
lap,11,8'02.041,34.526,41.628,34.906,21.379,,,
lap,12,2'04.364,32.114,37.076,34.277,20.897,259.6,,
lap,13,2'06.515,31.958,37.305,36.145,21.107,260.2,,
lap,14,2'04.840,31.956,37.214,34.641,21.029,263.4,,
lap,15,2'03.984,31.795,37.051,34.229,20.909,264.7,,
rider,Augusto,FERNAND,EG,"0,0",Marc,VDS,SPA,16th,37
lap,1,2'42.980,32.956,37.854,34.602,21.317,,,
lap,2,2'03.848,31.967,36.783,34.139,20.959,262.7,,
lap,3,2'03.559,31.806,36.638,34.157,20.958,263.4,,
lap,4,2'04.331,31.760,37.094,34.430,21.047,263.4,,
lap,5,2'04.148,31.825,36.892,34.400,21.031,262.7,,
lap,6,2'04.333,31.889,36.990,34.376,21.078,262.7,,
lap,7,2'05.303,32.169,37.365,34.479,21.290,263.4,,
lap,8,2'11.525,P,32.045,37.066,34.525,27.889,260.8,
lap,9,10'55.088,34.237,37.438,34.558,21.095,,,
lap,10,2'03.577,31.853,36.653,34.202,20.869,258.9,,
lap,11,2'03.721,31.589,36.733,34.184,21.215,262.1,,
lap,12,2'03.457,31.729,36.722,34.146,20.860,261.5,,
lap,13,2'03.631,31.845,36.633,34.236,20.917,263.4,,
lap,14,2'03.480,31.722,36.716,34.110,20.932,261.5,,
lap,15,2'06.798,31.763,38.755,34.999,21.281,262.7,,
rider,Bo,BENDSNEYDER,NTS,RW,Racing,GP,NED,17th,64
lap,1,2'24.734,35.924,37.825,34.216,21.429,,,
lap,2,2'04.078,31.955,36.906,34.149,21.068,259.6,,
lap,3,2'04.574,31.970,37.056,34.373,21.175,257.7,,
lap,4,2'14.494,P,32.051,37.668,35.657,29.118,257.1,
lap,5,8'39.090,33.907,38.272,34.751,21.342,,,
lap,6,2'05.132,32.169,37.341,34.322,21.300,255.9,,
lap,7,2'05.529,32.266,37.302,34.714,21.247,255.9,,
lap,8,2'05.168,32.183,37.400,34.410,21.175,257.1,,
lap,9,2'21.850,P,32.281,40.419,36.310,32.840,257.1,
lap,10,8'07.682,36.959,37.114,34.137,21.006,,,
lap,11,2'03.490,31.790,36.732,33.974,20.994,259.6,,
lap,12,2'04.447,32.156,36.998,34.279,21.014,258.9,,
lap,13,2'04.448,31.978,37.036,34.358,21.076,258.9,,
rider,Thomas,LUTHI,Liqui,Moly,Intact,GP,SWI,18th,12
lap,1,2'25.052,37.589,38.002,34.447,21.212,,,
lap,2,2'04.814,32.025,37.157,34.397,21.235,261.5,,
lap,3,2'04.608,32.207,37.051,34.255,21.095,263.4,,
lap,4,2'04.841,32.059,37.168,34.388,21.226,261.5,,
lap,5,2'05.206,32.066,37.221,34.715,21.204,261.5,,
lap,6,2'12.379,P,32.140,37.509,35.006,27.724,258.3,
lap,7,16'11.332,37.295,38.373,35.623,21.195,,,
lap,8,2'03.929,31.862,36.881,34.071,21.115,260.2,,
lap,9,2'03.592,31.694,36.794,34.072,21.032,260.8,,
lap,10,2'04.976,32.002,37.322,34.430,21.222,260.2,,
lap,11,2'04.462,31.969,36.997,34.445,21.051,259.6,,
lap,12,2'04.501,31.904,37.092,34.443,21.062,260.8,,
lap,13,2'04.808,31.987,37.263,34.468,21.090,262.1,,
rider,Jorge,MARTIN,Red,Bull,KTM,Ajo,SPA,19th,88
lap,1,2'43.328,33.281,37.938,34.480,21.211,,,
lap,2,2'03.887,31.907,37.047,34.117,20.816,264.7,,
lap,3,2'03.893,31.830,37.044,34.185,20.834,265.3,,
lap,4,2'04.018,31.776,36.911,34.412,20.919,264.0,,
lap,5,4'26.098,P,31.723,37.203,2'44.261,32.911,264.0,
lap,6,16'40.165,35.972,37.361,34.216,21.342,,,
lap,7,2'03.519,31.728,36.819,34.080,20.892,256.5,,
lap,8,2'03.763,31.907,36.767,34.165,20.924,260.8,,
lap,9,2'03.621,31.680,36.852,34.164,20.925,262.1,,
lap,10,2'03.818,31.664,36.966,34.239,20.949,261.5,,
lap,11,2'03.619,31.601,36.857,34.168,20.993,263.4,,
rider,Aron,CANET,Openbank,Aspar,Tea,SPA,20th,44,
lap,1,2'38.499,36.537,38.842,35.164,22.478,,,
lap,2,2'06.571,31.855,36.998,34.058,23.660,261.5,,
lap,3,2'03.812,31.763,36.919,34.119,21.011,261.5,,
lap,4,2'03.716,31.623,37.009,34.175,20.909,264.0,,
lap,5,2'07.355,34.968,37.147,34.182,21.058,262.7,,
lap,6,2'06.340,31.883,37.017,36.298,21.142,258.9,,
lap,7,2'17.054,P,32.046,37.970,35.077,31.961,259.6,
lap,8,11'18.121,35.825,37.502,35.464,21.385,,,
lap,9,2'04.413,32.188,36.936,34.169,21.120,257.7,,
lap,10,2'16.364,40.328,39.782,35.257,20.997,258.9,,
lap,11,2'03.829,31.737,36.937,34.181,20.974,261.5,,
lap,12,2'05.298,31.811,37.128,35.393,20.966,260.2,,
lap,13,2'10.272,36.998,37.160,34.740,21.374,260.8,,
lap,14,2'04.306,31.793,37.230,34.236,21.047,260.2,,
lap,unfinished,31.785,261.5,,,,,,
rider,Edgar,PONS,Federal,Oil,Gresini,M,SPA,21st,57
lap,1,2'43.795,49.969,43.103,38.431,25.640,,,
lap,2,2'05.602,32.397,37.422,34.448,21.335,262.1,,
lap,3,2'05.789,32.445,37.420,34.572,21.352,259.6,,
lap,4,2'05.353,32.215,37.400,34.459,21.279,258.9,,
lap,5,2'12.539,32.235,39.804,38.239,22.261,260.2,,
lap,6,2'05.205,32.272,37.309,34.404,21.220,259.6,,
lap,7,2'05.124,32.144,37.416,34.444,21.120,260.2,,
lap,8,2'05.067,32.043,37.312,34.434,21.278,260.8,,
lap,9,2'17.643,P,33.714,39.606,35.907,28.416,259.6,
lap,10,10'56.087,43.149,39.032,34.533,21.154,,,
lap,11,2'04.121,31.877,36.995,34.171,21.078,260.2,,
lap,12,2'04.252,31.962,37.053,34.137,21.100,259.6,,
lap,13,2'08.050,32.163,37.767,35.985,22.135,259.6,,
lap,14,2'03.764,31.896,36.883,34.000,20.985,261.5,,
lap,15,2'06.312,31.781,39.235,34.254,21.042,263.4,,
rider,Dominique,AEGER,NTS,RW,Racing,GP,SWI,22nd,77
lap,1,2'25.867,42.696,40.314,36.156,21.443,,,
lap,2,2'04.114,32.050,37.014,34.076,20.974,262.7,,
lap,3,2'04.667,32.207,37.181,34.195,21.084,262.7,,
lap,4,2'04.817,32.007,37.195,34.493,21.122,261.5,,
lap,5,2'05.306,32.113,37.192,34.689,21.312,260.8,,
lap,6,2'05.037,32.052,37.494,34.410,21.081,259.6,,
lap,7,2'04.774,32.087,37.254,34.377,21.056,257.7,,
lap,8,2'12.869,P,32.026,37.211,34.455,29.177,258.9,
lap,9,10'31.972,47.718,39.950,34.512,21.220,,,
lap,10,2'03.965,31.910,37.006,34.054,20.995,259.6,,
lap,11,2'04.395,31.937,37.142,34.149,21.167,259.6,,
lap,12,2'04.226,31.945,37.031,34.231,21.019,260.2,,
lap,13,2'04.467,31.934,37.111,34.338,21.084,258.9,,
lap,14,2'04.264,31.954,37.084,34.224,21.002,257.7,,
lap,15,2'04.104,31.793,37.092,34.234,20.985,260.2,,
rider,Marcos,RAMIREZ,Tennor,American,RaciSPA,23rd,42,,
lap,1,2'10.315,33.928,37.820,34.448,21.016,,,
lap,2,2'04.398,32.084,37.250,34.116,20.948,262.1,,
lap,3,2'06.134,33.231,37.387,34.222,21.294,254.7,,
lap,4,2'04.023,31.891,37.077,34.177,20.878,262.7,,
lap,5,2'04.676,32.108,37.109,34.281,21.178,260.8,,
lap,6,2'04.458,32.084,37.133,34.279,20.962,261.5,,
lap,7,2'20.222,P,33.579,38.670,36.261,31.712,259.6,
lap,8,10'55.694,33.252,37.795,34.998,21.046,,,
lap,9,2'04.275,31.891,37.082,34.295,21.007,262.7,,
lap,10,2'07.524,32.091,37.207,36.979,21.247,264.0,,
lap,11,2'04.175,31.817,37.109,34.302,20.947,259.6,,
lap,12,2'04.119,31.920,37.005,34.221,20.973,262.7,,
lap,13,2'07.344,31.855,36.969,34.214,24.306,262.1,,
lap,14,2'04.755,31.981,37.374,34.418,20.982,261.5,,
lap,15,2'04.143,31.824,37.119,34.262,20.938,262.1,,
rider,Lorenzo,DALLA,PO,Italtrans,Racing,Team,ITA,24th,19
lap,1,2'23.567,35.400,38.859,37.798,21.317,,,
lap,2,2'06.191,32.434,37.966,34.413,21.378,261.5,,
lap,3,2'05.549,32.428,37.598,34.358,21.165,261.5,,
lap,4,2'05.304,32.108,37.468,34.482,21.246,263.4,,
