0,1,2,3,4,5,6,7,8,9,10,11
lap,7,1'40.772,16.992,31.698,20.867,31.215,347.2,,,,
lap,8,1'40.452,16.929,31.690,20.803,31.030,347.2,,,,
lap,9,1'41.258,17.038,32.028,21.011,31.181,345.0,,,,
lap,10,1'40.896,17.031,31.742,20.945,31.178,339.6,,,,
lap,11,1'41.516,17.306,32.122,20.951,31.137,333.3,,,,
lap,12,1'40.966,16.924,32.011,20.872,31.159,341.7,,,,
lap,13,1'40.833,16.960,31.894,20.817,31.162,347.2,,,,
lap,14,1'40.944,17.107,31.830,20.950,31.057,343.9,,,,
lap,15,1'40.840,16.967,31.808,20.872,31.193,350.6,,,,
lap,16,1'41.081,17.024,31.905,20.852,31.300,347.2,,,,
lap,17,1'41.611,16.958,32.056,20.798,31.799,348.3,,,,
lap,18,1'41.586,16.953,32.077,20.990,31.566,348.3,,,,
lap,19,1'41.862,17.103,32.061,20.995,31.703,349.5,,,,
lap,20,1'41.614,17.094,32.008,21.019,31.493,348.3,,,,
lap,21,1'41.719,17.143,32.163,20.965,31.448,348.3,,,,
lap,22,1'41.711,17.139,32.088,21.028,31.456,347.2,,,,
lap,23,1'41.753,17.159,32.133,20.987,31.474,351.7,,,,
lap,24,1'42.481,17.375,32.434,21.077,31.595,348.3,,,,
rider,7th,30,Takaaki,NAKAGAMI,HONDA,JPN,LCR,Honda,IDEMITSU,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,1,1'47.548,22.652,32.583,21.024,31.289,290.3,,,,
lap,2,1'41.882,17.458,31.992,21.075,31.357,317.6,,,,
lap,3,1'41.550,17.491,31.909,21.027,31.123,317.6,,,,
lap,4,1'41.180,17.250,31.954,21.042,30.934,328.2,,,,
lap,5,1'41.002,17.218,31.765,21.018,31.001,324.3,,,,
lap,6,1'41.168,17.247,31.890,20.981,31.050,332.3,,,,
lap,7,1'40.828,17.229,31.732,20.872,30.995,335.4,,,,
lap,8,1'40.642,17.186,31.735,20.762,30.959,336.4,,,,
lap,9,1'40.785,17.232,31.686,20.790,31.077,335.4,,,,
lap,10,1'40.772,17.062,31.764,20.826,31.120,339.6,,,,
lap,11,1'40.538,17.092,31.689,20.781,30.976,338.5,,,,
lap,12,1'41.091,17.184,31.867,21.046,30.994,329.2,,,,
lap,13,1'40.825,17.226,31.797,20.825,30.977,323.3,,,,
lap,14,1'41.150,17.237,31.961,20.915,31.037,331.2,,,,
lap,15,1'40.955,17.219,31.829,20.891,31.016,328.2,,,,
lap,16,1'40.967,17.200,31.757,20.907,31.103,336.4,,,,
lap,17,1'41.185,17.100,31.803,20.981,31.301,338.5,,,,
lap,18,1'41.648,17.313,31.969,21.059,31.307,315.7,,,,
lap,19,1'41.830,17.247,32.053,21.075,31.455,329.2,,,,
lap,20,1'41.702,17.227,32.100,21.014,31.361,329.2,,,,
lap,21,1'41.658,17.265,32.140,20.960,31.293,334.3,,,,
lap,22,1'41.661,17.237,31.999,21.007,31.418,337.5,,,,
lap,23,1'41.825,17.153,32.142,21.140,31.390,328.2,,,,
lap,24,1'42.455,17.295,32.406,21.168,31.586,334.3,,,,
rider,8th,9,Danilo,PETRUCCI,DUCATI,ITA,Ducati,Team,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,1,1'46.904,21.970,32.565,21.140,31.229,291.1,,,,
lap,2,1'41.696,17.520,31.889,20.988,31.299,331.2,,,,
lap,3,1'41.199,17.306,31.983,20.885,31.025,334.3,,,,
lap,4,1'40.821,17.207,31.780,20.778,31.056,336.4,,,,
lap,5,1'41.087,17.128,31.913,20.782,31.264,345.0,,,,
lap,6,1'40.595,17.144,31.670,20.769,31.012,347.2,,,,
lap,7,1'40.737,17.047,31.806,20.922,30.962,343.9,,,,
lap,8,1'40.573,17.103,31.763,20.780,30.927,346.1,,,,
lap,9,1'40.844,17.126,31.789,20.915,31.014,343.9,,,,
lap,10,1'40.976,17.100,31.799,20.832,31.245,339.6,,,,
lap,11,1'41.113,17.297,31.864,20.910,31.042,342.8,,,,
lap,12,1'41.134,17.177,31.967,20.838,31.152,342.8,,,,
lap,13,1'41.471,17.533,31.870,20.846,31.222,333.3,,,,
lap,14,1'41.085,17.191,31.899,20.861,31.134,341.7,,,,
lap,15,1'41.435,17.296,31.976,20.947,31.216,341.7,,,,
lap,16,1'40.922,17.051,31.916,20.836,31.119,345.0,,,,
lap,17,1'41.221,17.044,31.915,20.943,31.319,346.1,,,,
lap,18,1'41.795,17.236,32.145,21.099,31.315,342.8,,,,
lap,19,1'41.894,17.240,32.030,21.073,31.551,349.5,,,,
lap,20,1'41.673,17.140,32.128,20.978,31.427,347.2,,,,
lap,21,1'42.167,17.150,32.461,21.206,31.350,349.5,,,,
lap,22,1'42.154,17.139,32.322,21.128,31.565,346.1,,,,
lap,23,1'42.613,17.358,32.367,21.189,31.699,341.7,,,,
lap,24,1'43.184,17.329,32.503,21.409,31.943,343.9,,,,
rider,9th,12,Maverick,VIÑALES,YAMAHA,SPA,Monster,Energy,Yamaha,MotoGP,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,1,1'48.428,22.718,32.789,21.342,31.579,282.7,,,,
lap,2,1'41.902,17.594,32.186,21.041,31.081,318.5,,,,
lap,3,1'41.434,17.377,31.990,20.968,31.099,317.6,,,,
lap,4,1'40.945,17.218,31.731,21.038,30.958,323.3,,,,
lap,5,1'41.183,17.320,31.834,21.038,30.991,323.3,,,,
lap,6,1'41.063,17.255,31.798,21.023,30.987,316.7,,,,
lap,7,1'41.074,17.224,31.813,20.994,31.043,319.5,,,,
lap,8,1'40.670,17.185,31.697,20.916,30.872,328.2,,,,
lap,9,1'40.978,17.200,31.826,20.952,31.000,326.2,,,,
lap,10,1'41.364,17.256,32.037,20.948,31.123,326.2,,,,
lap,11,1'41.431,17.640,31.816,20.924,31.051,338.5,,,,
lap,12,1'40.838,17.203,31.757,20.831,31.047,336.4,,,,
lap,13,1'41.428,17.228,32.050,20.958,31.192,331.2,,,,
lap,14,1'41.494,17.356,31.956,21.046,31.136,323.3,,,,
lap,15,1'41.878,17.257,32.171,21.114,31.336,323.3,,,,
lap,16,1'41.802,17.378,32.113,21.025,31.286,326.2,,,,
lap,17,1'41.656,17.354,32.018,20.981,31.303,327.2,,,,
lap,18,1'41.624,17.383,31.997,20.982,31.262,326.2,,,,
lap,19,1'41.575,17.153,32.053,21.029,31.340,338.5,,,,
lap,20,1'42.492,17.457,32.387,21.111,31.537,336.4,,,,
lap,21,1'42.958,17.740,32.307,21.265,31.646,331.2,,,,
lap,22,1'43.256,17.608,32.525,21.207,31.916,330.2,,,,
lap,23,1'42.929,17.383,32.607,21.223,31.716,335.4,,,,
lap,24,1'42.381,17.339,32.304,21.099,31.639,334.3,,,,
