0,1,2,3,4,5,6,7,8,9,10
lap,14,2'00.721,P,27.876,25.973,33.585,33.287,210.8,,
lap,15,5'36.664,36.652,27.801,34.299,31.539,,,,
lap,16,1'59.313,28.598,26.214,33.487,31.014,209.9,,,
lap,17,1'58.475,28.097,26.042,33.295,31.041,210.8,,,
lap,18,1'59.086,28.281,26.232,33.379,31.194,210.3,,,
rider,18th,13,Celestino,VIETTI,SKY,Racing,Team,VR,ITA,
lap,1,3'13.189,41.943,30.073,35.567,33.119,,,,
lap,2,2'02.795,29.310,27.409,34.110,31.966,210.8,,,
lap,3,2'00.346,28.546,26.831,33.803,31.166,211.2,,,
lap,4,1'59.598,28.322*,26.548,33.805,30.923,211.7,,,
lap,5,1'58.512,28.091,26.383,33.282,30.756,212.1,,,
lap,6,1'58.033,28.027*,26.115,33.252,30.639,211.2,,,
lap,7,2'00.792,28.057,26.297,35.972,30.466,216.7,,,
lap,8,2'40.235,P,1'02.537,30.809,33.885,33.004,211.7,,
lap,9,8'58.028,P,37.069,31.915,39.848*,35.684,,,
lap,10,4'15.080,35.827,27.083,33.323,30.928,,,,
lap,11,1'57.831,28.543,26.100,32.735,30.453,209.9,,,
lap,12,1'57.576,28.434,25.915,32.857,30.370,210.3,,,
lap,unfinished,28.162,210.8,,,,,,,
rider,19th,89,Khairul,Idham,PAWI,Petronas,Sprinta,Raci,MAL,
lap,1,3'31.556,39.291,29.627,37.850,33.972,,,,
lap,2,2'03.729,29.269*,28.510,34.015,31.935*,205.6,,,
lap,3,2'01.277,28.451,27.517,34.090,31.219,207.7,,,
lap,4,1'59.682,28.477,26.759,33.457,30.989,208.1,,,
lap,5,3'20.160,P,1'37.852,32.978,35.209,34.121,209.0,,
lap,6,13'49.133,37.513,32.098,36.385,32.661,,,,
lap,7,2'03.359,29.141,26.739,34.192,33.287,208.1,,,
lap,8,1'59.635,28.455,26.703,33.424,31.053,208.1,,,
lap,9,1'58.491,28.189,26.457,33.113,30.732,207.3,,,
lap,10,1'58.395,28.092,26.286,32.916,31.101,207.7,,,
lap,11,1'58.000,28.250,26.107,32.974,30.669,207.3,,,
lap,12,1'57.673,28.046,26.127,32.821,30.679,207.7,,,
lap,13,1'57.832,28.033,26.207,32.925,30.667,207.7,,,
rider,20th,52,Jeremy,ALCOBA,Kömmerling,Gresini,MSPA,,,
lap,1,4'08.652,36.667,30.106,36.351,32.637,,,,
lap,2,2'03.037,28.844,27.670,34.613,31.910,206.0,,,
lap,3,2'00.353,28.354,26.743,33.757,31.499,206.8,,,
lap,4,2'02.338,28.528,26.905,35.341,31.564,206.0,,,
lap,5,2'00.302,28.390*,26.728,33.882,31.302,208.1,,,
lap,6,1'59.343,28.325,26.501,33.482,31.035,208.1,,,
lap,7,2'01.257,P,28.491*,26.609,33.428,32.729,209.0,,
lap,8,12'24.644,37.948,28.317,33.970,31.227,,,,
lap,9,1'59.224,28.552,26.549,33.131,30.992,208.1,,,
lap,10,1'59.302,28.368,26.654,33.438,30.842,208.6,,,
lap,11,1'58.651,28.337,26.454,33.116,30.744*,208.6,,,
lap,12,1'57.888,28.178,26.215,32.824,30.671,208.6,,,
lap,13,1'57.782,28.195,26.019,32.705,30.863*,210.8,,,
lap,14,2'02.129,29.476,28.452,33.103,31.098,207.7,,,
rider,21st,14,Tony,ARBOLINO,Rivacold,Snipers,Tea,ITA,,
lap,1,5'23.757,38.236,29.936,35.133,32.919*,,,,
lap,2,2'01.130,29.099,27.216,33.500,31.315,210.3,,,
lap,3,1'59.846,29.263*,26.667,33.143,30.773,212.6,,,
lap,4,1'57.905,27.819,26.126,32.980,30.980,211.7,,,
lap,unfinished,213.0,,,,,,,,
lap,5,2'14.512,39.909*,28.379,34.627,31.597,,,,
lap,6,1'58.643,28.403,26.395,33.198,30.647,210.3,,,
lap,7,1'58.816,28.539,26.477,32.976,30.824*,212.1,,,
lap,8,1'58.638,28.324,26.166,33.258,30.890,209.9,,,
lap,9,2'02.716,28.300,26.148,33.248,35.020*,209.4,,,
