0,1,2,3,4,5,6,7,8,9,10,11
lap,2,1'45.942,24.093,24.406,29.570,27.873,284.1,,,,
lap,3,1'43.829,23.686,24.113,28.533,27.497,294.1,,,,
lap,4,1'53.921,P,25.337,26.774,30.604,31.206,279.3,,,
run,2,Slick-Soft,Slick-Medium,0,0,,,,,,
lap,5,16'03.764,34.655,25.834,29.293,27.282,,,,,
lap,6,1'41.306,23.346,23.703,27.742,26.515,292.4,,,,
lap,7,1'38.214,22.545,23.012,26.914,25.743,302.1,,,,
lap,8,1'37.549,22.241,22.671,27.117,25.520,304.9,,,,
lap,9,1'36.173,22.029,22.268,26.548,25.328,305.8,,,,
lap,10,1'38.952,21.974,24.117,27.096,25.765,305.8,,,,
lap,11,1'35.895,21.966,22.146,26.507,25.276,304.9,,,,
lap,12,1'45.610,P,23.395,23.438,27.256,31.521,295.9,,,
run,3,Slick-Soft,Slick-Medium,8,8,,,,,,
lap,13,5'58.010,33.607,23.232,26.871,25.679,,,,,
lap,14,1'35.838,22.044,22.072,26.360,25.362,304.0,,,,
lap,15,1'39.803,21.768,23.435,26.701,27.899,305.8,,,,
lap,16,1'35.375,21.734,21.940,26.256,25.445,308.7,,,,
rider,15th,63,Francesco,BAGNAIA,DUCATI,ITA,Pramac,Racing,,,
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,1,5'08.201,35.884,29.576,33.166,31.210,,,,,
lap,2,2'04.487,P,26.501,28.748,34.375,34.863,233.5,,,
run,2,Slick-Soft,Slick-Soft,2,2,,,,,,
lap,3,9'29.440,34.382,27.518,30.736,28.937,,,,,
lap,4,1'46.449,25.052,25.067,28.863,27.467,253.0,,,,
lap,5,1'42.914,23.655,24.643,27.900,26.716,280.9,,,,
lap,6,1'40.419,23.140,23.417,27.496,26.366,289.8,,,,
lap,7,1'38.438,22.641,22.792,26.905,26.100,305.8,,,,
lap,8,1'38.566,22.611,22.975,27.052,25.928,305.8,,,,
lap,9,1'37.124,22.322,22.572,26.573,25.657,310.6,,,,
lap,10,1'39.129,22.337,22.437,28.104,26.251,304.0,,,,
lap,11,1'38.335,22.520,23.053,26.839,25.923,301.2,,,,
lap,12,1'38.664,22.209,23.153,27.497,25.805,310.6,,,,
lap,13,1'38.034,22.374,23.002,26.961,25.697,310.6,,,,
lap,14,1'37.821,22.080,22.578,26.584,26.579,306.8,,,,
lap,15,1'36.729,22.083,22.293,26.488,25.865,304.9,,,,
lap,16,1'37.457,22.724,22.545,26.592,25.596,300.3,,,,
lap,17,1'36.466,22.094,22.248,26.382,25.742,305.8,,,,
lap,18,1'36.520,22.109,22.341,26.429,25.641,297.6,,,,
lap,19,1'36.012,21.981,22.108,26.425,25.498,306.8,,,,
lap,20,1'37.990,21.738,22.205,26.593,27.454,308.7,,,,
lap,21,1'45.815,21.751,24.473,29.095,30.496,308.7,,,,
rider,16th,27,Iker,LECUONA,KTM,SPA,Red,Bull,KTM,Tech,3
run,1,Slick-Soft,Slick-Soft,0,0,,,,,,
lap,1,17'19.815,34.293,26.212,29.520,28.094,,,,,
lap,2,1'43.389,23.860,24.416,28.205,26.908,285.7,,,,
lap,3,1'40.512,23.008,23.216,27.375,26.913,285.7,,,,
lap,4,1'42.330,23.277,23.024,29.783,26.246,277.0,,,,
lap,5,1'38.965,22.905,22.989,27.190,25.881,299.4,,,,
lap,6,1'36.967,22.175,22.419,26.716,25.657,301.2,,,,
lap,7,1'38.677,22.357,22.634,27.035,26.651,299.4,,,,
lap,8,1'37.177,22.236,22.140,26.622,26.179,299.4,,,,
lap,9,1'36.381,22.009,22.273,26.638,25.461,299.4,,,,
lap,10,1'36.326,22.012,22.063,26.767,25.484,301.2,,,,
lap,11,1'36.190,22.091,22.100,26.548,25.451,296.7,,,,
