0,1,2,3,4,5,6,7,8,9,10,11
lap,8,1'49.661,31.829,30.977,21.314,25.541,332.3,,,,
lap,9,1'49.443,31.671,31.040,21.268,25.464,333.4,,,,
lap,10,1'49.729,31.578,30.996,21.586,25.569,338.6,,,,
lap,11,1'56.245,31.749,35.677,22.702,26.117,326.3,,,,
rider,13th,42,Alex,RINS,SUZUKI,SPA,Team,SUZUKI,ECSTAR,,
run,1,Slick-Soft,Slick-Soft,15,11,,,,,,
lap,1,2'34.346,P,31.200,34.489,22.814,31.570,332.3,,,
run,2,Slick-Soft,Slick-Soft,8,3,,,,,,
lap,2,5'42.664,31.789,33.211,22.470,26.010,331.3,,,,
lap,3,1'51.531,32.457,31.588,21.771,25.715,332.3,,,,
lap,4,1'49.954,31.682,31.311,21.305,25.656,332.3,,,,
lap,5,1'49.395,31.413,31.029,21.373,25.580,333.4,,,,
lap,6,1'49.471,31.433,31.029,21.316,25.693,332.3,,,,
lap,7,1'49.567,31.526,31.076,21.315,25.650,333.4,,,,
lap,8,1'49.960,31.500,31.275,21.417,25.768,332.3,,,,
lap,9,1'50.249,31.640,31.285,21.413,25.911,332.3,,,,
rider,14th,41,Aleix,ESPARGARO,APRILIA,SPA,Aprilia,Racing,Team,Gresini,
run,1,Slick-Soft,Slick-Soft,0,3,,,,,,
lap,1,2'14.846,31.345,33.168,22.656,26.502,335.4,,,,
lap,2,1'52.515,32.941,31.487,21.927,26.160,334.4,,,,
lap,3,1'50.440,31.993,31.095,21.691,25.661,335.4,,,,
lap,4,1'52.908,31.760,30.879,21.315,28.954,288.1,,,,
lap,5,1'49.787,31.907,30.802,21.476,25.602,334.4,,,,
lap,6,1'49.535,31.587,30.918,21.379,25.651,332.3,,,,
lap,7,2'01.622,31.753,33.827,23.419,32.623,238.1,,,,
lap,8,1'53.139,34.451,31.528,21.640,25.520,337.5,,,,
lap,9,1'49.427,31.594,30.963,21.397,25.473,340.7,,,,
lap,10,1'51.333,32.448,31.705,21.583,25.597,336.5,,,,
lap,11,1'49.576,31.715,31.068,21.293,25.500,337.5,,,,
rider,15th,33,Brad,BINDER,KTM,RSA,Red,Bull,KTM,Factory,Racing
run,1,Slick-Soft,Slick-Soft,0,4,,,,,,
lap,1,2'16.553,30.753,33.810,23.068,30.138,286.6,,,,
lap,2,1'52.594,33.119,31.867,21.893,25.715,336.5,,,,
lap,3,1'50.118,31.993,31.121,21.617,25.387,338.6,,,,
lap,4,1'53.286,31.711,30.967,21.558,29.050,337.5,,,,
lap,5,1'56.882,31.546,31.217,28.418,25.701,335.4,,,,
lap,6,1'50.942,31.601,31.490,21.788,26.063,333.4,,,,
lap,7,1'50.203,31.700,31.085,21.324,26.094,334.4,,,,
lap,8,1'49.543,31.468,31.037,21.435,25.603,333.4,,,,
lap,9,1'49.436,31.504,31.095,21.331,25.506,334.4,,,,
lap,10,1'49.474,31.480,31.155,21.317,25.522,333.4,,,,
lap,11,1'49.490,31.665,31.106,21.239,25.480,335.4,,,,
rider,16th,5,Johann,ZARCO,DUCATI,FRA,Esponsorama,Racing,,,
run,1,Slick-Soft,Slick-Soft,0,4,,,,,,
lap,1,2'26.379,31.838,35.408,24.039,26.417,338.6,,,,
lap,2,1'54.054,33.933,32.626,21.869,25.626,339.6,,,,
lap,3,1'50.818,32.360,31.332,21.654,25.472,339.6,,,,
lap,4,1'51.412,32.249,31.400,22.281,25.482,341.8,,,,
lap,5,1'50.214,31.919,31.158,21.596,25.541,338.6,,,,
lap,6,1'50.592,32.294,31.206,21.685,25.407,345.0,,,,
lap,7,1'49.438,31.577,31.160,21.404,25.297,342.9,,,,
lap,8,1'51.215,32.642,31.336,21.802,25.435,341.8,,,,
lap,9,1'49.977,31.669,31.215,21.515,25.578,339.6,,,,
lap,10,2'04.223,43.505,33.054,21.937,25.727,339.6,,,,
lap,11,1'52.523,33.702,31.495,21.548,25.778,339.6,,,,
rider,17th,88,Miguel,OLIVEIRA,KTM,POR,Red,Bull,KTM,Tech,3
run,1,Slick-Soft,Slick-Soft,0,3,,,,,,
lap,1,2'26.552,31.964,34.126,23.651,26.374,335.4,,,,
lap,2,1'54.296,33.879,32.701*,22.054,25.662,335.4,,,,
lap,3,1'50.543,32.257,31.346,21.513,25.427,337.5,,,,
lap,4,1'52.328,32.681,32.488,21.799,25.360,336.5,,,,
lap,5,1'49.558,31.735,30.963,21.484,25.376,337.5,,,,
lap,6,1'50.328,32.023,31.345,21.581,25.379,339.6,,,,
lap,7,1'49.525,31.656,31.013,21.486,25.370,338.6,,,,
lap,8,1'49.870,31.972,31.025,21.406,25.467,336.5,,,,
lap,9,1'49.735,31.633,31.060,21.517,25.525,334.4,,,,
lap,10,1'51.979,31.793,33.004,21.693,25.489,334.4,,,,
lap,11,1'49.725,31.717,31.127,21.401,25.480,334.4,,,,
rider,18th,53,Tito,RABAT,DUCATI,SPA,Esponsorama,Racing,,,
run,1,Slick-Soft,Slick-Medium,0,9,,,,,,
lap,1,2'13.681,30.148,33.449,22.914,26.747,333.4,,,,
lap,2,1'54.140,34.722,31.966,21.811,25.641,339.6,,,,
lap,3,1'50.616,32.151,31.314,21.662,25.489,340.7,,,,
lap,4,1'50.502,31.992,31.249,21.547,25.714,337.5,,,,
lap,5,1'52.327,31.924,31.280,21.524,27.599,239.2,,,,
lap,6,1'53.188,32.015,31.760,23.205,26.208,339.6,,,,
lap,7,1'58.701,31.996,31.602,22.337,32.766*,254.3,,,,
lap,8,1'56.614,34.722,32.688,22.376,26.828,315.0,,,,
lap,9,1'49.923,31.795,31.163,21.489,25.476,341.8,,,,
lap,10,1'49.572,31.749,31.008,21.470,25.345,342.9,,,,
rider,19th,6,Stefan,BRADL,HONDA,GER,Repsol,Honda,Team,,
run,1,Slick-Soft,Slick-Medium,0,6,,,,,,
lap,1,2'10.054,30.409,34.258,22.947,26.474,331.3,,,,
lap,2,2'00.737,P,34.727,32.695,22.127,31.188,332.3,,,
run,2,Slick-Soft,Slick-Soft,0,4,,,,,,
lap,3,2'40.004,32.032,34.113,26.483,28.069,325.4,,,,
lap,4,1'53.271,33.035,32.835,21.694,25.707,334.4,,,,
lap,5,1'52.903,34.014,31.573,21.560,25.756,335.4,,,,
lap,6,1'50.122,31.815,31.345,21.427,25.535,335.4,,,,
lap,7,1'49.694,31.652,31.125,21.403,25.514,334.4,,,,
lap,8,1'53.690,34.294,32.380,21.516,25.500,337.5,,,,
lap,9,1'49.615,31.558,31.093,21.444,25.520,337.5,,,,
lap,10,1'50.195,31.918,31.305,21.386,25.586,337.5,,,,
lap,11,1'49.920,31.650*,31.243,21.422,25.605,338.6,,,,
rider,20th,43,Jack,MILLER,DUCATI,AUS,Pramac,Racing,,,
run,1,Slick-Soft,Slick-Soft,8,5,,,,,,
lap,1,2'30.354,30.821,33.753,23.408,27.358,337.5,,,,
lap,2,1'59.712,P,33.326,32.613,22.455,31.318,337.5,,,
run,2,Slick-Soft,Slick-Medium,8,0,,,,,,
lap,3,2'22.965,29.690,32.838,22.612,25.935,338.6,,,,
lap,4,1'52.319,32.756,31.917,22.020,25.626,341.8,,,,
lap,5,1'50.568,32.274,31.209,21.588,25.497,339.6,,,,
lap,6,1'52.919,34.263,31.526,21.719,25.411,340.7,,,,
lap,7,1'49.881,31.942,31.113,21.521,25.305,340.7,,,,
lap,8,1'50.677,32.133,31.370,21.628,25.546,339.6,,,,
lap,9,1'49.844,31.770,31.165,21.479,25.430,339.6,,,,
lap,10,1'49.814,31.682,31.114,21.567,25.451,339.6,,,,
lap,11,1'50.556,31.899*,31.405,21.637,25.615,338.6,,,,
rider,21st,63,Francesco,BAGNAIA,DUCATI,ITA,Pramac,Racing,,,
run,1,Slick-Soft,Slick-Soft,12,5,,,,,,
lap,1,2'21.749,30.750,34.458,23.401,26.454,340.7,,,,
lap,2,1'54.609,33.757,32.348,22.593,25.911,340.7,,,,
lap,3,1'54.494,33.372,33.100,22.296,25.726,342.9,,,,
lap,4,1'51.474,32.285,31.692,21.844,25.653,340.7,,,,
lap,5,1'55.126,35.518,31.819,22.139,25.650,340.7,,,,
lap,6,1'50.977,32.086,31.460,21.806,25.625,341.8,,,,
lap,7,1'58.328,P,32.811,32.499,22.010,31.008,342.9,,,
run,2,Slick-Soft,Slick-Soft,8,3,,,,,,
lap,8,2'30.455,30.797,33.846,22.900,25.939,339.6,,,,
lap,9,1'53.154,33.002,32.050,22.246,25.856,338.6,,,,
lap,10,1'53.041,32.438,32.004,22.365,26.234,339.6,,,,
