0,1,2,3,4,5,6,7,8,9
lap,11,1'40.004,23.424,22.169,27.939,26.472,255.0,,
lap,12,1'39.036,22.947,22.086,27.825,26.178,256.3,,
lap,13,1'38.615,22.952,22.043,27.661,25.959,255.0,,
lap,14,1'38.583,22.972,22.081,27.567,25.963,257.0,,
lap,15,1'38.651,22.907,22.264,27.567,25.913,254.3,,
lap,16,1'38.616,22.977,22.129,27.483,26.027,254.3,,
lap,17,1'38.310,23.055,22.019,27.406,25.830,253.7,,
lap,18,1'38.223,22.861,22.020,27.469,25.873,254.3,,
lap,19,1'38.336,22.886,22.044,27.498,25.908,253.7,,
lap,20,1'38.394,23.211,22.093,27.416,25.674,253.0,,
lap,21,1'37.642,22.737,21.922,27.228,25.755,257.6,,
lap,22,1'37.886,22.913,22.001,27.281,25.691,256.3,,
lap,23,1'38.182,23.008,21.986,27.345,25.843,254.3,,
lap,24,1'37.774,22.758,21.942,27.277,25.797,257.6,,
lap,25,1'38.896,22.919,22.056,27.737,26.184,255.0,,
rider,Lorenzo,BALDA,Flexbox,HP,40,ITA,8th,7,
lap,1,1'57.612,31.107,25.966,31.510,29.029,212.1,,
lap,2,1'48.997,26.081,23.921,30.329,28.666,258.3,,
lap,3,1'45.388,24.903,23.418,29.111,27.956,251.1,,
lap,4,1'44.137,24.528,23.454,29.084,27.071,255.0,,
lap,5,1'42.661,24.108,22.969,28.629,26.955,255.6,,
lap,6,1'42.232,23.837,22.692,28.219,27.484,255.0,,
lap,7,1'40.738,23.739,22.487,27.970,26.542,255.0,,
lap,8,1'40.870,23.480,22.783,28.003,26.604,257.0,,
lap,9,1'40.493,23.257,22.336,28.102,26.798,255.6,,
lap,10,1'39.918,23.367,22.350,27.836,26.365,254.3,,
lap,11,1'39.826,23.202,22.405,27.830,26.389,257.0,,
lap,12,1'39.142,23.110,22.261,27.697,26.074,259.6,,
lap,13,1'38.814,22.951,22.208,27.576,26.079,259.0,,
lap,14,1'38.904,23.138,22.160,27.591,26.015,256.3,,
lap,15,1'38.542,23.079,22.172,27.433,25.858,256.3,,
lap,16,1'38.788,23.018,22.195,27.567,26.008,257.0,,
lap,17,1'39.160,23.306,22.230,27.639,25.985,255.6,,
lap,18,1'38.310,22.818,22.119,27.425,25.948,258.3,,
lap,19,1'38.237,22.928,22.226,27.313,25.770,259.6,,
lap,20,1'38.094,22.823,22.152,27.312,25.807,257.0,,
lap,21,1'38.049,22.847,22.161,27.324,25.717,259.6,,
lap,22,1'37.922,22.831,22.118,27.305,25.668,259.0,,
lap,23,1'38.209,22.937,22.188,27.411,25.673,259.0,,
lap,24,1'38.769,22.892,22.671,27.383,25.823,260.3,,
lap,25,1'38.212,22.914,22.092,27.390,25.816,256.3,,
rider,Somkiat,CHANTRA,IDEMITSU,Honda,Te,THA,9th,35,
lap,1,1'59.598,31.191,26.234,31.891,30.282,211.2,,
lap,2,1'49.835,26.333,24.540,30.231,28.731,255.6,,
lap,3,1'46.327,24.924,23.647,29.629,28.127,256.3,,
lap,4,1'43.291,24.145,23.010,29.147,26.989,257.6,,
lap,5,1'42.994,24.844,22.883,28.601,26.666,262.4,,
lap,6,1'42.700,24.041,22.676,29.409,26.574,259.0,,
lap,7,1'40.577,23.423,22.438,28.226,26.490,257.6,,
lap,8,1'39.850,23.489,22.309,27.867,26.185,256.3,,
lap,9,1'40.388,23.171,22.385,28.064,26.768*,259.0,,
lap,10,1'40.164,23.513,22.367,27.979,26.305,258.3,,
lap,11,1'39.215,23.361,22.124,27.552,26.178,257.6,,
lap,12,1'38.591,23.097,22.233,27.360,25.901,259.0,,
lap,13,1'38.596,23.113,22.137,27.459,25.887,258.3,,
lap,14,1'38.397,22.985,22.119,27.474,25.819,258.3,,
lap,15,1'38.528,23.012,22.217,27.414,25.885,259.0,,
lap,16,1'38.800,23.008,22.169,27.533,26.090,260.3,,
lap,17,1'38.703,23.238,22.218,27.412,25.835,260.3,,
lap,18,1'38.364,22.880,22.329,27.346,25.809,260.3,,
lap,19,1'38.327,22.947,22.158,27.426,25.796,260.3,,
lap,20,1'38.161,22.864,22.149,27.336,25.812,259.6,,
lap,21,1'37.983,22.741,22.202,27.307,25.733,261.7,,
lap,22,1'37.906,22.813,22.175,27.218,25.700,261.7,,
lap,23,1'38.579,22.894,22.187,27.405,26.093*,261.7,,
lap,24,1'38.809,23.034,22.124,27.478,26.173,259.6,,
lap,25,1'38.357,22.839,22.393,27.288,25.837,259.0,,
rider,Marcel,SCHROTTE,Liqui,Moly,Intact,GP,GER,10th,23
lap,1,1'56.844,29.942,25.615,31.221,30.066,206.4,,
lap,2,1'50.663,26.728,23.963,30.250,29.722,255.6,,
lap,3,1'46.133,25.423,23.318,29.199,28.193,259.0,,
lap,4,1'44.743,24.560,22.749,29.085,28.349,258.3,,
lap,5,1'43.245,24.660,22.656,28.751,27.178,261.0,,
