0,1,2,3,4,5,6,7,8,9,10
lap,1,1'47.184,34.558,23.204,26.990,22.432,248.2,,,
lap,2,1'38.530,27.216,22.627,26.730,21.957,246.0,,,
lap,3,1'37.799,26.880,22.461,26.491,21.967,248.8,,,
lap,4,1'37.790,26.835,22.459,26.618,21.878,246.0,,,
lap,5,1'38.169,27.038,22.620,26.746,21.765,247.1,,,
lap,6,1'38.297,26.920,22.509,26.903,21.965,247.1,,,
rider,Lorenzo,DALLA,PO,Italtrans,Racing,Team,ITA,21st,19,
lap,1,1'46.689,34.114,23.051,27.229,22.295,250.0,,,
lap,2,1'38.849,27.366,22.756,26.775,21.952,248.8,,,
lap,3,1'37.764,26.893,22.476,26.528,21.867,247.7,,,
lap,4,1'37.831,26.844,22.517,26.645,21.825,247.1,,,
lap,5,1'39.534,27.323,22.621,26.849,22.741,249.4,,,
lap,6,1'37.887,27.096,22.404,26.603,21.784,246.5,,,
rider,Bo,BENDSNEYDER,NTS,RW,Racing,GP,NED,22nd,64,
lap,1,1'47.436,34.819,23.268,27.019,22.330,244.3,,,
lap,2,1'39.020,27.108,22.691,27.162,22.059,243.7,,,
lap,3,1'38.278,26.920,22.626,26.743,21.989,242.6,,,
lap,4,1'38.514,26.827,22.575,27.293,21.819,238.4,,,
lap,5,1'38.115,26.770,22.734,26.731,21.880,242.1,,,
lap,6,1'38.272,26.982,22.660,26.731,21.899,242.1,,,
rider,Hafizh,SYAHRIN,Inde,Aspar,Team,Mot,MAL,23rd,55,
lap,1,1'48.934,35.278,23.444,27.338,22.874,247.1,,,
lap,2,1'38.314,26.949,22.563,247.1,,,,,
lap,3,1'38.205,26.926,22.510,26.902,21.867,244.3,,,
lap,4,1'38.525,26.861,22.395,27.453,21.816,239.4,,,
lap,5,1'38.043,27.022,22.518,26.757,21.746,243.7,,,
lap,6,1'37.775,26.953,22.393,26.625,21.804,246.0,,,
rider,Edgar,PONS,Federal,Oil,Gresini,M,SPA,24th,57,
lap,1,1'48.363,35.091,23.469,27.428,22.375,244.3,,,
lap,2,1'39.327,27.203,22.674,27.616,21.834,244.8,,,
lap,3,1'38.089,26.858,22.391,26.888,21.952,245.4,,,
lap,4,1'38.407,26.874,22.425,27.402,21.706,241.6,,,
lap,5,1'38.668,27.097,22.742,27.056,21.773,242.6,,,
lap,6,1'38.971,27.299,22.556,27.200,21.916,243.7,,,
rider,Somkiat,CHANTRA,IDEMITSU,Honda,Te,THA,25th,35,,
lap,1,1'47.566,34.574,23.698,26.959,22.335,247.1,,,
lap,2,1'38.338,27.200,22.633,26.555,21.950,245.4,,,
lap,3,1'38.235,27.190,22.722,26.497,21.826,244.3,,,
lap,4,1'41.581,26.768,22.600,30.202,22.011,227.3,,,
lap,5,1'38.744,27.343,22.745,26.844,21.812,243.7,,,
lap,6,1'38.122,27.068,22.630,26.515,21.909,247.1,,,
rider,Andi,Farid,IZDIHAR,IDEMITSU,Honda,Te,INA,26th,27,
lap,1,1'49.280,35.434,23.495,27.446,22.905,248.2,,,
lap,2,1'38.824,27.171,22.603,27.076,21.974,246.0,,,
lap,3,1'38.273,26.900,22.503,26.898,21.972,246.0,,,
lap,4,1'39.104,26.899,22.572,27.623,22.010,242.1,,,
lap,5,1'39.614,27.705,23.014,27.172,21.723,244.3,,,
lap,6,1'38.638,27.167,22.688,26.863,21.920,245.4,,,
rider,Piotr,BIESIEKIRSKI,NTS,RW,Racing,GP,POL,27th,74,
lap,1,1'49.480,35.685,23.503,27.832,22.460,243.2,,,
lap,2,1'40.079,27.437,22.919,27.431,22.292,241.0,,,
lap,3,1'39.904,27.143,23.056,27.441,22.264,239.4,,,
lap,4,1'40.487,27.194,23.024,28.027,22.242,237.3,,,
lap,5,1'43.738,27.952,24.360,28.994,22.432,237.3,,,
lap,6,1'46.275,29.452,24.406,29.030,23.387,237.3,,,
rider,Kasma,DANIEL,Onexox,TKKR,SAG,T,MAL,28th,99,
lap,1,1'47.715,35.029,23.124,27.343,22.219,248.2,,,
lap,2,1'40.544,27.485,22.761,246.5,,,,,
lap,3,1'38.368,26.979,22.564,26.923,21.902,244.3,,,
lap,4,1'38.956,26.830,22.495,27.658,21.973,240.5,,,
lap,5,1'38.601,27.176,22.592,26.895,21.938,244.8,,,
lap,unfinished,26.810,22.500,26.820,245.4,,,,,
rider,Joe,ROBERTS,Tennor,American,RaciUSA,29th,16,,,
lap,1,1'47.772,35.218,23.459,26.934,22.161,246.5,,,
lap,2,1'38.281,27.268,22.488,26.561,21.964,246.5,,,
lap,3,1'37.805,26.825,22.275,26.499,22.206,247.7,,,
lap,unfinished,26.739,22.284,,,,,,,
